# USECODE Dialogue Text Dump
# File: D:\Project\uc\SERPENT\STATIC\USECODE
# Generated: 2026-06-16 15:59:44
# Total strings: 16582
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.               the elms?*
 5295. "Lady Yelinda should have ordered him executed for the woes that he hath brought upon our city!"
 5296. "Lady Yelinda was also spared, but she hath gone into the swamps of Gorlab. I should have gone after her, but I did not. I alone remain in Fawn."
 5297. "Lady Yelinda will have to send her thanks back to Monitor."
 5298. "Lady Yelinda will surely wish to meet thee, a shining example of Beauty!"
 5299. "Lady Yelinda will surely wish to thank thee herself."
 5300. "Lady Yelinda, as thou dost rule this city, dost thou wish to conduct the questioning?"
 5301. "Lady Yelinda, honor to her, is the ruler of Fawn. She is the most beautiful woman in the city, the very embodiment of Beauty."
 5302. "Lady Yelinda, honor to her, is the ruler of Fawn."
 5303. "Lady Yelinda, wouldst thou please call once again upon the Oracle, for its decision?"
 5304. "Larcenous bunch of armoured scum! They'll protect the roads for thee... if thou dost give them all thy money!"
 5305. "Last one we had was killed by the Goblins a few months ago. Closest thing we have now is the herbalist, Delphynia."
 5306. "Last time I heard, Mortegro was helping Gustacio on some sort of weather experiment. Thou mightest look for him there, or at the Blue Boar."
 5307. "Last time I looked, they were still in there..."
 5308. "Lastly, I have absolute faith in the Priestess of Beauty... wherever she may be. She is too beautiful to be wrong!"
 5309. "Lastly, there is a note, but its contents are not known to me."
 5310. "Lastly, there is the growing sense that something is wrong in the land..."
 5311. "Lately mine experiments have been halted for there is one necessary ingredient that I lack. Bah! Thou canst tell me nothing about the creation of life that would help me advance mine experiments! There is no point in speaking to thee of the subject!"
 5312. "Later on, seek that which cannot be seen. It may be hard to find."
 5313. "Later then, 
 5314. "Later, perhaps... handsome stranger."
 5315. "Law required that the Great Hierophant remain an impartial judge of the people. No matter what the offense, he could not raise his hand to dispense justice.
 5316. "Lay down thine arms, Knights! Such fighting belongs on the List Field, not in the banquet hall."
 5317. "Learn from our experience, 
 5318. "Leave him alone, Luther."
 5319. "Leave immediately! Thou dost not treat a Master so in Moonshade!"
 5320. "Leave me alone, mage. I am but a little girl."
 5321. "Leave me to die in peace! I have nothing left... nothing..."
 5322. "Leave me with that dirty bottle! It doth look to have been lying in the woods for weeks..."
 5323. "Leave thee at a time such as this? Surely, thou dost jest. Onward!"
 5324. "Leave! I have no wish to be seen with thee! Thou dost consort with criminals and blasphemers."
 5325. "Legend claims that the Lady keeps a Daemon shrine locked away in a secret room of her palace. Hard to believe, eh?"
 5326. "Leon hath shown me that, by speaking well, people may see beyond my deformity and respect me. I cannot change the way I look, but I can change my speech."
 5327. "Leon seeks to divert unsuspecting people from Beauty's path. He is the one that hath brought the anger of the heavens down upon us!"
 5328. "Leon was especially chosen by Batlin to come and bring the hope of The Fellowship to this land."
 5329. "Leon's companions are the sailors that brought him here. Their names are Scots, Ruggs and Kalen."
 5330. "Less agreeable was the visit of the Mage Batlin. He appeared to be most interested in the ancient inhabitants of this land, the Ophidians. Indeed, one might say that he was obsessed."
 5331. "Lest I forget... We have recently made a discovery which I believe shall aid thee, my 
 5332. "Lest anyone be confused, let me state unequivocably that Daemons exist. Evil is real!"
 5333. "Let every person be rewarded according to their merits and Trust and Unity will follow naturally."
 5334. "Let it be known that 
 5335. "Let it be known, therefore, that I have spent much of my recent time following 
 5336. "Let it be said that Sir Dupre died bravely!"
 5337. "Let it be so! As most senior of my Councillors, Voldin always doth have my best interests at heart."
 5338. "Let me be honest with thee. My powers have dwindled to nothingness. I can teach thee no spell worth knowing!"
 5339. "Let me consider... 
 5340. "Let me give this to thee, as a token of my great esteem for thine ability to save my life."
 5341. "Let me have it! Alyssand must hear of this."
 5342. "Let me know if thou dost change thy mind, 
 5343. "Let me know if thou dost change thy mind."
 5344. "Let me know if thou dost wish to buy anything."
 5345. "Let me say this plainly. Mosh lies. She hath ruined herself with cruel indulgences, and now she is half mad."
 5346. "Let me see how thou dost handle the reagents...
 5347. "Let me see if I understand thee correctly. Thou wishest me to accompany thee to an ancient temple."
 5348. "Let me see... Ah, I do believe thou wouldst make a good shopkeeper, 
 5349. "Let me see... ah, yes! How wouldst thou like a discount on anything within the store? Yes, yes... half my normal price -- but just this once!"
 5350. "Let me tell thee, when in the trade of blacksmith, one doth develop his muscles. I am no weakling, I can assure thee. But this fellow Brunt who did accompany the sage Batlin through town could probably hoist me with his weak arm. Not the brightest of fellows, mind thee. But strong as an ox! He bested me in the tournament, but not by skill. By sheer muscle."
 5351. "Let me think a moment. I am terrible with names like this... Aha! I have it! The old lands were known as Sosaria."
 5352. "Let me think... 
 5353. "Let me think... Perhaps 
 5354. "Let me think... ah, that will be 300 filari."
 5355. "Let me think..."~"I will take thy 
 5356. "Let the bells ring... for Xenka hath returned!!!"
 5357. "Let this be swift. Ask thy questions."
 5358. "Let us be done with this! Once this pathetic pawn is dead we can cross into the new world, and let this decaying husk die as it was meant to!"
 5359. "Let us bring this world to its knees! Let these pitiful mortals worship us... even as they die!"
 5360. "Let us hear from the next witness."
 5361. "Let us just say that thou dost inspire me... I can promise thee that I shall be... creative."
 5362. "Let us meet at the abbey on Monk Isle, should I be forced to wander from this spot. No doubt Thoxa can fetch me there."
 5363. "Let us move closer to the great wall..."
 5364. "Let us press on, Avatar!"
 5365. "Let us return to Monitor! We will be greeted with a hero's welcome for we will be the first to have survived, I mean, braved the goblin's lair."
 5366. "Let us take that torch! We need all that we can find, for they do not burn for long."
 5367. "Let's see... 
 5368. "Let's see... certain creatures cannot be summoned within the confines of the city. This would come to light after some damn fool mage summons a dragon that burns half the city!"
 5369. "Liar! Thou didst enjoy thy role as Priestess, using thy sensual powers over men."
 5370. "Lies! Lies! Simplistic half truths meant to snare the unwitting and twist Beauty's truth!"
 5371. "Lies! Number 3 will remember that we were together when Number 7 disappeared!"
 5372. "Life as a spectral being is so tedious. Once, I was a woman in the prime of my life. Now I merely exist..."
 5373. "Life's not been the same for me since. I do miss the sea!"
 5374. "Like Filbercio, Rotoluncia doth have a will of steel and a fiery temper."
 5375. "Like I said, sometimes Mistress Devra is too kind for her own good. Anyway, Theron was caught in one of those storms and no one hath been able to find him since."
 5376. "Like all the other Bears, I think he prefers to hunt other warriors! He always bullies the strangers that come into town."
 5377. "Like any apprentice, I learned all that I could from my mentor... Whether he was willing to teach me or not. 'Tis all a matter of not being discovered in the act."
 5378. "Like any mage, the Master's work involves rare artifacts and arcane spells. Thou canst look as much as thou dost want for them. But thou shalt never be able to find them! Ha! Ha!"
 5379. "Like the cold spells she excels in, Frigidazzi certainly knows how to lower the temperature in a room..."
 5380. "Like when thou didst retrieve the Helm of Monitor from that vile Pomdirgun."
 5381. "Listen carefully -- I shall give thee mine aid this one time, but we must be enemies ever afterward!"
 5382. "Listen carefully..."
 5383. "Listen ta him, wilt thou? Art thou sayin' that thou art Fawn's bard now, Olon?"
 5384. "Listen to his tales -- I think that he is attracted to thee, Shazzana."
 5385. "Listen to this -- if there is a traitor, he must meet with the Goblins somewhere. I know of a place where the Goblins often gather. Perhaps I can find evidence there of who the traitor is. But of late, there have been too many Goblin patrols near the rendezvous. I have been unable to reach the place undetected."
 5386. "Listen to what she says!"
 5387. "Listen, 
 5388. "Listen, Knights -- it doth not take a wizard to untangle this skein. Who among us acts strangely, doth do things in secret, and avoids his knightly duties?"
 5389. "Listen, Spektor and I truly have nothing together. Honestly, 'tis nothing."
 5390. "Little slip of a woman. She's usually at her greenhouse or at the healer's hall."
 5391. "Little, fat man... Small beard and mustache... Angry scowl. I'm sure thou wilt remember him if thou hast met him."
 5392. "Lockpicks work on locked doors, too. Of course, we only use them for virtuous reasons -- the Avatar is no common thief!"
 5393. "Long ago -- even before the serpent people made this land their home -- a sorcerer named Rabindrinath swore to destroy the peaceful town of Gorlab. But the town healer, Siranush, opposed him and the evil spell went awry." *"The inhabitants of the town were not destroyed, but trapped within the realm of dreams... Along with the mad sorceror... And any who dare enter the environs of Gorlab."
 5394. "Long ago, before any of the cities thou knowest today were built, there was a race of Man who worshipped three great elemental serpents. Some followed one of fire. Others followed one of ice. And still others followed one of earth."
 5395. "Long ago, before any of the cities thou knowest today were built, there was a race of Man who worshipped three great elemental serpents." ~"Some followed one of fire. Others followed one of ice. And still others followed one of earth."
 5396. "Long ago, he was the teacher of the Adepts here in Moonshade. But then, like any man I suppose, he became obsessed with the thought of his own mortality."
 5397. "Long ago, the Order Hierophant bound a force of great evil into a prison and placed it here for us to guard."
 5398. "Long ago, there lived a maid As fair as a summer morn."
 5399. "Long ago, those mountains were full of ore and many spent their lives mining it. But most of the veins were empty when they uncovered the Stoneheart..."
 5400. "Long ago, when the mountains were young, this land was ruled by two rival kings. One of those kings was called the King of the White Dragon."
 5401. "Long have Gwani been led by my wisdom, and hunting skills of mate Myauri. Together we are heart and soul of Gwani people."
 5402. "Longtooth thought the idea of a human challenging him, a prime example of dragonkind, was funny. So Longtooth obliged the human and the fight began."
 5403. "Longtooth was once smart, handsome, and very fierce. Many hatchlings looked up to Longtooth, and many females wanted to mate with him. Then one day some iron-plated human warrior came along and tried to kill him."
 5404. "Look around thee! Dost thou see the needles, the vials of ink, and the sketches!"
 5405. "Look at any Pikeman thou dost meet. Thou wilt most likely see another shield precisely like the one thou hast described."
 5406. "Look at how quickly it has grown! It looks as if it has been here for decades!"
 5407. "Look at me, 
 5408. "Look at the new Knight! Thou dost certainly look fetching with thy tattoo. Hah!"
 5409. "Look at the size of that skeleton! Perhaps that skull thou hast doth match to these bones."
 5410. "Look at thee! Thou hast no idea what is going on! Thou art as willing to listen to me as to those fools in the keep!
 5411. "Look closer. Dost thou see the patterns which adorn my body, the swirls of color? Each doth have its meaning..."
 5412. "Look for Filbercio in the streets, 
 5413. "Look for a bright green flare... that'd be Zulith in his flashy Chancellor's robes." *"Puffs like he's important, runnin' messages from the palace ta the Great Captains. But ever'one laughs real quiet behind their sleeves. Zulith is a vengeful little man, and thou had best be wary around him."
 5414. "Look for a young lad talking to a parrot. That will be him."
 5415. "Look for me in Monitor when thou dost truly need mine excellent skills. Perhaps I will aid thee then.
 5416. "Look for the ankh, the ancient symbol of life. It is only fitting that Xenka's words rest before the symbol of all that her divinely-inspired words shall save!"
 5417. "Look here, 
 5418. "Look into my crystal ball. Thou shalt find it on the table within mine home. Let thy mind be clear."
 5419. "Look into the Moons' Eye."
 5420. "Look upwards, as well as from side to side. There are clues that would otherwise escape thee. Be prepared to climb."
 5421. "Look what thy mad companion, Iolo, hath done to me! He told me to tell thee that only thou couldst prove whether Beauty was skin deep."
 5422. "Look! A wondrous gem! This would easily buy enough provisions to last the entire quest!"
 5423. "Look, 
 5424. "Look, man, thou art a Bear like myself! Obey me now, and all will be right."
 5425. "Look. See how porous the handle is... This definitely isn't wood. And I don't think it would last with strenuous use."
 5426. "Looking is free. Inspect the automaton-made goods."
 5427. "Looks like ye talked wit' that there kitty person, too. He didn't want ta talk wit' me, hmmph!
 5428. "Lord British once said that I was the finest map maker in all Britannia. I take great care in my work. Since I have explored very little of this continent, I fear that my map is less than accurate." *"I would be honored if thou wouldst accept a copy of my map. Perhaps it would aid thee in thy quest."
 5429. "Lord Marsten may want us to believe that the traitor hath been caught, but I do not believe it."
 5430. "Lord Marsten sometimes authorizes me to give additional tattoos, but only when the recipient hath earned them through Courage or Valor."
 5431. "Lord Marsten was the traitor, and that worm Spektor aided him! Death would be too kind for him!"
 5432. "Lord Marsten was the traitor, and that worm Spektor aided him! Death would be too kind for them!"
 5433. "Lord Marsten, there is a traitor in our midst."
 5434. "Lords and Adepts, you have heard the evidence! 
 5435. "Love and Beauty were once regarded as aspects of the same entity. Whoever loved was beautiful. Whoever nurtured the beauty of truth was loved."
 5436. "Lovely is the sound of bone crunching under its mighty arc."
 5437. "Lucilla hath prepared this feast, the main dish of which includes meat from the wolf which thou didst slay in the Knight's Test."
 5438. "Lucilla is the barmaid and the owner of the local pub. To tell thee the truth, she is also the town flirt. I do not mean to be catty. She doth have a good heart."
 5439. "Lucilla said what?! She finds me repulsive? Thou dost lie, it is a filthy lie..."
 5440. "Lucilla would not pay the price that I have, to be so alone. Do not weep for me, my friend -- I am proud of who I am."
 5441. "Luckily, Columna hath been very understanding of the time I devote to my work."
 5442. "Luther brings me leopard pelts now and again, but mostly I must rely on the trappers to bring me exotic furs."
 5443. "Luther is one of the Bear Command. He is a proven and respected fighter on the battlefield, but off the field he is somewhat of a bully. Best to stay clear of him, I say."
 5444. "Luther is the worst! Thou didst hear him! He doth accuse me of being a traitor."
 5445. "Luther is the worst!"
 5446. "Luther is the worst. Oh, how I hate him!"
 5447. "Lydia must have been part of Shmed's secret conspiracy. But that no longer matters -- both of the Goblin spies are dead!"
 5448. "Lydia was a strange woman, beautiful but dangerous."
 5449. "Lydia was so happy when her sister visited last month, after all these years. The two were inseparable."
 5450. "Lydia, Lucilla, Shazzana, Cellia, Harnna..."
 5451. "M'name's Kane. I be a sheepherder..."
 5452. "M'name's Kane. I be a sheepherder..." ~"I be waitin' for passage to Moonshade, if thou pleasest."
 5453. "M'name's Kane. I be searchin' for a Mage to help me find my brother what was lost in the storms, if thou pleasest."
 5454. "Mad Iolo, he doth call himself now! His eyes are all afire, and he doth act like a man possessed."
 5455. "Mages are those that make any use of magic, 
 5456. "Mages are very powerful, and many of them can do things that make my skin crawl! And oftimes their experiments escape and then the Rangers must step in and take control."
 5457. "Mages use reagents and such like to cast magic. The good or ill of it comes from the caster's intent."
 5458. "Magic corrupts balance of nature. Gwani healers learn things like prepare dried fish and use Ice Dragon blood."
 5459. "Magic! It seems as if some dark magic is following me these days..."
 5460. "Magic, in and of itself, is neither good nor evil. But sorcery is another matter altogether."
 5461. "Magical apparatus. Swords. Whatever. I can make it. They enchant it. 'Tis fair."
 5462. "Magical as it may be, it is naught but a seed, susceptible to the rigors of the world around it.  I know not when, but the thin shell of the seed split apart.  The contents, wherein the magic of the seed did dwell, were mashed and beaten unknowingly by my own body whilst I tried to escape.  The magic within died."
 5463. "Magical swords are very difficult to deal with. In some cases, I can be of aid, but other cases require the assistance of a Mage."
 5464. "Make no mistake, 
 5465. "Make no untoward moves, I warn thee, for I am Elissa, Order Mage of the First Rank."
 5466. "Makes me ill to think about them!"
 5467. "Mandrakes grow only in certain swamps, of which there is one on this isle."
 5468. "Mangled will suffice, mighty Brunt. But do as thou wishest..."
 5469. "Manipulation of time and space requires more power than one monk can channel."
 5470. "Many of the Knights tell stories about mine accomplishments. Thou shouldst especially speak with Lucilla -- she is very impressed with me..."
 5471. "Many of the Mages fell to the Anarch's wild justice. Others fell to the unorthodox magic of their fellow Mages. And I found myself in the lamentable position thou didst find me in for NOT using Death spells!"
 5472. "Many of the artifacts are crafted from the bones of defeated Knights, I am certain. And the drum -- I think the skin across the top is human!"
 5473. "Many of the emps have died already. I have little hope that any of that gentle race shall survive, even if the world doth not rend itself apart." *"I am sure that the illness will spread to humans, if something is not done to stop these disasters."
 5474. "Many of us have these stones. In fact, it is a tradition for the best Mages to own one or more of them."
 5475. "Many people believe that the Mages of Old Sosaria created the Oracle. I do not believe such."
 5476. "Many thanks for returning my shield to me, friend."
 5477. "Many thanks for returning this, Avatar."
 5478. "Many thanks, 
 5479. "Many weeks ago a woman named Gwenno passed through Moonshade, and more recently a sage named Batlin."
 5480. "Many years ago Aram-Dol created the Arachnian creatures. The liche released these creatures into these caverns. The foul beasts killed everything within their path. The vile creatures even managed to attack me in mass! I was very nearly slain. Fortunately for me, the Arachnians have a weakness."
 5481. "Many years ago the Gwani ruled these icy lands with the Great Horn of the Gwani. It was a powerful tool of balance that could make the ice dance. But we lost the Great Horn of the Gwani when it was stolen from us by a stranger who came in the night. He took the Horn to the place men call Skullcrusher. We have since found that we Gwani do not need it to live in balance with the universe. May it go to whoever has the good fortune of finding it."
 5482. "Marsten is the Lord of Monitor. One day he will give a banquet in mine honor to celebrate my becoming a Knight."
 5483. "Marsten is the commander of the Leopard Command. He may be a bit small, but a more tenacious fighter thou shalt not find in the Serpent Isle. He is rough and tough, but gregarious."
 5484. "Marsten is the traitor? This is too incredible to believe. Hast thou proof?"
 5485. "Marsten sought to betray Bull Tower! I will send a messenger to alert them immediately!"
 5486. "Marsten sought to betray Bull Tower! We must act quickly to warn the Tower."
 5487. "Marsten, the leader of the Leopard Command, officially runs the town and he doth have his hands full. Not only are there the Goblins to worry about, but there is also a thief stealing money from the treasury. Spektor, his right hand man, is in charge of that as well. Needless to say it hath made things unpleasant between the commands as of late."
 5488. "Marvelous! I knew that another woman would understand!"
 5489. "Marvelous! Soon thou shalt see, everyone shall embrace the Triad of Inner Strength. The storms shall end and we shall live in peace and happiness all our days."
 5490. "Marvelous! The world will be a better place!"
 5491. "Master Filbercio hath enchanted my feet to prevent them from clattering as I walk. He was greatly disturbed by the noise."
 5492. "Master Flindo came in with several Pikemen and said something to Cap'n Hawk that I didn't hear." ~"Then the two of them began yellin', and well, then someone began swinging..." ~"I did not see who, bein' under the table and all."
 5493. "Master Flindo came in with several Pikemen and said something to Captain Hawk that I didn't hear." ~"Then the two of them began shoutin', and well, then someone began swinging..." ~"I didn't see who, bein' under the table and all."
 5494. "Master Flindo is a merchant of some sort, I think." ~"He is not very nice."
 5495. "Master of reagents!  Wizard beyond compare!"
 5496. "Master, I am grateful that thou dost still live! I have grown fond of thee, almost as a son looks upon a parent..."
 5497. "Master... Punishment... No Order..."
 5498. "May Beauty follow thee ever, 
 5499. "May Beauty lay their souls to rest..."
 5500. "May I go to my grave now! 
 5501. "May I see it? Ah, thank thee..."
 5502. "May I see the bottle?"
 5503. "May I see this evidence?"
 5504. "May I see?"
 5505. "May I... could I... wouldst thou mind if I kept this pair? No Mundane could ever own such finery!"
 5506. "May fortune favor thee, 
 5507. "May it give thee great pleasure, 
 5508. "May it nourish thee, felon."
 5509. "May it serve thee well, 
 5510. "May the Beauty bless thee, friend. So, have we agreed on 
 5511. "May the Spirit of Truth light thy way, dear friend. So, have we agreed on 
 5512. "May the Truth of Beauty guide thee, 
 5513. "Maybe thou return later."
 5514. "Maybe time here to face death of our people. All in universe balanced unless man or Gwani intervene. Our people seen great strife, great challenges. Fierce dragons, goblins, hunting humans. We survive all of these things. Still part of great balance of things. Maybe we not meant to survive this. When Gwani no longer part of balance of universe, time for us to leave world. This way of things."
 5515. "Maybe when thou dost feel more brave, then."
 5516. "Mayest thou walk in Beauty."
 5517. "Mayhap thou dost need to study more at the Hierophant's library. 'Tis a wondrous place full of the wisdom of Order."
 5518. "Mayhaps, stranger. But nothing half so strange..."
 5519. "Me Kapyundi, mean @little glacier@. Me son of Yenani and Myauri."
 5520. "Me Pomdirgun, Warlord and King of all Goblins. Mine shall be last name thou wilt ever hear."
 5521. "Me name's Fitch. Me and me mates were trappers for Hazard."
 5522. "Meet me upon the List Field at noon, and I shall teach thee to appreciate my skill with a blade."
 5523. "Mercy! This has taken far longer than I thought! Ye should be on yer way now..."
 5524. "Mere foolishness. Everyone knows that Beauty is what is important."
 5525. "Merely a spar then? All right, good enough...."
 5526. "Merely because I had a brief career with one sideshow, everyone hath marked me for life! Still, it taught me things that have helped me in my work here. It gave me a strong stomach."
 5527. "Miggim is by nature a quiet young man, not given to impetuousness. He is ideally suited to be our librarian."
 5528. "Miggim is very quiet and helpful."
 5529. "Might I examine it, please?"
 5530. "Might I take that..."
 5531. "Mighty nice of him, I say. He looks to be a good lad. Doth he need a wife?"
 5532. "Milady, I would be very interested in seeing all of thy tattoos. Perhaps we could step into..."
 5533. "Milady, this one is allied with that foul fiend, Beast British!"
 5534. "Mine actions stand beyond the shallow morality of any tribunal. No court can condemn me. The only crime of which I am truly guilty is that I allowed myself to be caught."
 5535. "Mine ancestors found the relic when they first founded this city, and it hath been kept in the family all this time."
 5536. "Mine apologies, 
 5537. "Mine apprentice. Scrawny boy. Large ambitions. Big mouth."
 5538. "Mine automaton smith makes them. For 
 5539. "Mine existence is pointless now, 
 5540. "Mine experiments in immortality have led to the demise of all of mine assistants save for Vasel. Oh, they are not dead! Why one may encounter them virtually anywhere throughout the manor. Or, at least, pieces of them."
 5541. "Mine halberds are nothing fancy, but they are inexpensive and they do the job well. I can sell thee one for 
 5542. "Mine heart is broken! My life hath no meaning without my lady love! Oh, 
 5543. "Mine heart tells me that they were wrong. Shmed was a coward, a fool, and a reprobate -- but not a traitor."
 5544. "Mine husband, Carvell, died when Draygan took a group of men in search of gold. Only Draygan returned."
 5545. "Mine husband, my children... even my children's children are long gone to dust. While I remain alive, enslaved to visions I never asked for!"
 5546. "Mine instincts tell me this man is lying, Avatar!"
 5547. "Mine interest lies with dead beings, not with living persons. I do not have thy friend, nor do I know who doth have him."
 5548. "Mine offer stands at 
 5549. "Mine onions are very sweet! 
 5550. "Mistress Devra is a sweet-natured lady. Too good-hearted to be an innkeeper sometimes."
 5551. "Mistress Devra told me I might ask Master Ensorcio if he could help me." ~"She said he was one of them mages." *"I wondered a little about that... because ever'one doth know that all mages live in Moonshade." ~"But I asked anyhow..."
 5552. "Monitor hath no King or Queen -- we do not believe in such things, and left our ancient homeland to escape a tyrant who thought otherwise."
 5553. "Monitor is a city to the south of here. 'Tis dedicated to Courage and Valor. Monitorian soldiers are called the Pikemen and wear a tattoo on their faces."
 5554. "Monitor is just south of here... It is controlled by Pikemen who place fighting prowess above all else." *"Few there value beauty and even fewer possess intelligence. They would do well with a dose of humility."
 5555. "Monitor is not the town it once was. Our ancestors founded a settlement built on the Principle of Courage."
 5556. "Monitor is on the mainland. 'Tis the city of warriors. That is why I thought the shield might be from there."
 5557. "Monitor is on the southern edge of the mainland. Its citizens are noted for their bravery."
 5558. "Monitor is south of us, 
 5559. "Monitorian females, on the other hand, are as strong as oxen!"
 5560. "Monitorians are not a superstitious people, yet we fear the ancient ruins."
 5561. "Monk Isle is where the followers of Xenka dwell, 
 5562. "Moonshade is a city filled with mages who look down on any who are inexperienced in the ways of magic. Moonshade is ruled by a MageLord and a council of sorcerors. It is an excellent place to learn magic, however."
 5563. "Moonshade is east of here, on another island... They are ruled by Adepts, but shun normal people as below their notice." *"Each mage doth have his or her own version of reality to such an extent that thou shouldst sift everything they say for a kernel of truth. I sometimes wish the mages could find themselves on the decks of Fawn's fishing fleet and work for an honest living for just a few days... Maybe then they'd learn who the important people truly are."
 5564. "Moonshade is in many ways a perfect city, a perfect example of civilization with that highest form of government -- a Magocracy."
 5565. "Moonshade is nothing more than a city of mages. Who needs magic? It pales before a sharply honed sword."
 5566. "Moonshade is on the Isle of Beyond, which is across the channel from Sleeping Bull. Thou wouldst need a boat to journey there."
 5567. "Moonshade is the City of Mages. Fawn is a city that worships Beauty. As for Monitor, 'tis the city thou art in now. 'Tis a city based on Courage."
 5568. "Moonshade is the city of Mages, 
 5569. "Moonshade is where my wife was from... She was the most patient of women." *"Moonshade is ruled by Mages. To them, if thou art not a Mage, thou art nothing. The Mages shed no tears when mine Elissia left the town. She was nothing in their eyes... But everything in mine."
 5570. "Moonshade, the city of mages! A place where anything thou mayest desire can be thine... If thou dost have enough guilders, and thou canst find a mage with enough skill."
 5571. "Moonshade, the city of wonders! And the city of charlatans!"
 5572. "Moonsilk stockings! Oh, how I have longed for a pair of my very own!"
 5573. "More like someone to cook Luther's meals! Har!"
 5574. "More snakes! Destroy the vile creatures, Avatar!"
 5575. "Moreover, she hath paid for her treachery in blood. She is slain."
 5576. "Moreover, the student was in the list fields."
 5577. "Morghrim is a strange man, foreign in some way I cannot explain. But he is the only one who hath treated me kindly since Carvell was murdered. I stayed with him a short time after I ran away."
 5578. "Mortegro doth have an interest in Death, and goodness knows what the Mad Mage might be doing!"
 5579. "Mortegro is an Adept that specializes in speaking with the dead. He doth not bind them to service or anything, simply talks to them."
 5580. "Mortegro is an Adept that specializes in the realm of the dead. He's a bit eerie, but if that truly is bone, he would be able to tell thee for sure."
 5581. "Mortegro is fine. A bit flighty at times, but all mages are if thou dost ask me."
 5582. "Mortegro is the local necromancer. He specializes in speaking with the dead, not raising them. Which is just as well, as the Council frowns on such exercises."
 5583. "Mortegro was the local necromancer. He specialized in speaking with the dead, not raising them..."
 5584. "Mortegro's true specialty is speaking with the dead."
 5585. "Mortegro, master of death magic. Quite often he is dismissed as having the least political influence, but it is a mistake to underestimate him. He is a highly-skilled diplomat. After all, he hath remained on close personal speaking terms with the dead for all these years."
 5586. "Mosh is the town beggar. She's very ugly... and crazy, too."
 5587. "Most Adepts resort to simple physical traps to guard their mansions. Of course, there's always the automatons to deal with... But once I know that secret, their home is as good as mine!"
 5588. "Most Knights of Monitor prefer the great helm, but the crested helm doth not obstruct thy view as much. I charge 
 5589. "Most Mages do not wish to be disturbed by the presence of other living beings. Therefore they come to Torrissio to provide them with servants and guards of undemanding metal."
 5590. "Most excellent! We shall be to work immediately, and hope to have information very soon. Please return in a few hours."
 5591. "Most excellent! We shall be to work immediately, and hope to have information very soon. Please return to me in a few hours."
 5592. "Most fair, if I do say so myself."
 5593. "Most gratefully!"
 5594. "Most horrible creatures!"
 5595. "Most men seem to find me attractive... Except for the Pikemen. I had wondered why. Thank thee for the enlightening information."
 5596. "Most of the Mundanes born here eventually leave. They settle in Fawn or Monitor, and this is better for them."
 5597. "Most of the offenders that find themselves within the confines of Freedom are there because they angered Filbercio in some way."
 5598. "Most of the time he leaves the work to his apprentice. But I know for a fact that he makes all the lab apparatus for the Adepts. He should be able to tell thee who this piece belongs to... if he's awake, that is!"
 5599. "Most of the young people of the town belong to the Cause -- but they are not willing to say so publicly, for fear of exile."
 5600. "Most ominous... Again, I would direct thee to the MageLord. He is a man of low intellect and great cunning. No doubt he can aid thee."
 5601. "Most people in Moonshade think that my fish is excellent. But have a care! When last I prepared a meal of fish it was stolen away by Mosh, the rat catcher! So I daresay she enjoys it greatly."
 5602. "Most ships have ceased to sail, for the storms strike any vessel which leaves harbor."
 5603. "Mother doth do all the cooking here... and she is very good."
 5604. "Mother mentioned that a guest -- a mage by the name of Batlin -- also disappeared the same night father did. I know for a fact that Angus hated mages and would never have gone anywhere with one willingly... or alive!"
 5605. "Mother say thou found medicine make me better. Thank thou! My name Neyobi! Thou know what that mean?"
 5606. "Mother tells me the stories of the old days. She also teach me language of Men. She say Gwani very good at learn languages. Especially young ones."
 5607. "Mother!"
 5608. "Mother, come and hear this! The customer jests with me!"
 5609. "Much better."
 5610. "Much of it sounds like bad poetry... In fact, if Iolo's songs were as bad, I would break his lute rather than allow him to inflict them on others!"
 5611. "Mud?! Mud! Back to work! Thou must lack for things to do..."
 5612. "Mundanes are those that cannot call upon magic without the use of magic items that contain a specific spell. They have no magical ability in and of themselves."
 5613. "Must we? Very well..."
 5614. "Mwaerno. Means 'rain clouds'."
 5615. "My Master is one of the wealthiest Mundanes in Moonshade. There is no comparison to the Mages, of course. We have three automatons -- one for sewing, one for blacksmith work, and one for baking."
 5616. "My beloved husband was slain while doing his duty, so I should have no complaints. Though Goblins have taken his life, they too shall die."
 5617. "My black pearls are sought after from across Serpent Isle for their potency. Surely 
 5618. "My body is covered with tattoos! My mother tattooed my back and other spots I could not reach comfortably."
 5619. "My bread is baked fresh every day. 
 5620. "My buckets sell for 
 5621. "My carrots are exceptionally good this season! 
 5622. "My cave hast grown comfortable. I see little reason to traipse about the hinterlands like some hatchling, especially when one considers the many hazards in this area."
 5623. "My condolences on thy sentence here, 
 5624. "My costs are soaring! Surely thou canst see that I can go no lower than 
 5625. "My cousin Longtooth has claimed to have stumped over 100 creatures with his riddles. My aunt says that he's blowing smoke, and that the number is probably less than 100. I say that he has probably stumped at least one creature with his riddles."
 5626. "My cure can have only a temporary effect, for thou art enthralled by a powerful disease."
 5627. "My darling husband, Iolo, although I am dead I must tell thee that my love for thee shall never die. Always remember me. Farewell."
 5628. "My daughter Cantra is gone! I have looked everywhere for her. We need to send out a patrol!"
