# USECODE Dialogue Text Dump
# File: D:\Project\uc\ULTIMA7\STATIC\USECODE
# Generated: 2026-06-16 17:36:28
# Total strings: 11873
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.           -- Iolo Arbalest
 4589. "The three values of the Triad of Inner Strength are Strive For Unity, Trust Thy Brother and Worthiness Precedes Reward."
 4590. "The three visitors come from Buccaneer's Den. I met them shortly after their arrival and we spoke briefly. Robin is the one dressed like a gambler and the other two, Battles and Leavell, appear to be bullies."
 4591. "The time for the duels must be drawing near. Good luck to Sprellic, and to thee as well!"
 4592. "The town has changed little, has it not? Everyone seems a little defensive, though. When we ran into each other, I was passing through and had stopped to visit my friend Finnigan."
 4593. "The town healer said something about Rowena sitting on a throne in the Dark Tower on the northwestern point."
 4594. "The town occupies almost the entire island of the same name. The island is located due east and a few degrees south of the city of Britain."
 4595. "The trainer is named Chad. I believe he specializes in swift, skillful fighting, with knives and swords and such. See him if thou wishest to improve thy skills."
 4596. "The trees are cut by a human with a shiny, sharp item."
 4597. "The troll beats me many times during the day. I will not be able to survive for much longer."
 4598. "The true value of what I teach is beyond measure. My time is precious to me and therefore valuable. If thou didst pay me a paltry sum and I trained thee anyway, it would be an insult to us both.
 4599. "The truth is known to me, but, belief is hard for me."
 4600. "The truth is spoken by the human," Trellek says to the other Emp. "He is to be trusted. His good will was felt by me."*
 4601. "The two of us had not even met before our father's death. But we bonded like sisters in the rigorous disciplines we learned from our trainer, Karenna of Minoc."*
 4602. "The unicorn is traditionally a way to prove the purity of a young maiden. However, less commonly known is that it will also reveal a young man's, uh, lack of, um, wild oats."
 4603. "The vault's security is my secret. Feel free to try and enter it. In fact, I dare thee! If thou canst succeed in getting inside, thou art welcome to take anything!" Martingo laughs. "All thou dost need is the key!" He laughs with his imaginary harem, as if they were all laughing with him. "I'm sure thou wilt find it!" He breaks up, laughing so hard that tears begin to fall down his cheeks.
 4604. "The voice came to me in a dream ~'Twas mine 'inner' voice, so fair. ~I now have a companion and provider, ~And a master about whom I care."
 4605. "The water from the well is pure and cool. If thou wouldst like I will pour thee some."
 4606. "The water is guaranteed to be pure, warm and cleansing."
 4607. "The way I perceive it I do not really have a job. I sell flowers to the people of New Magincia. Although I am paid for it, it is something I enjoy doing very much. I wonder, does that still qualify as a job?" He scratches his chin thoughtfully.
 4608. "The ways of the world, is what I mean. I am a man of the road; I am a seasoned traveller. I travel through the world as a hundred different men."
 4609. "The wisps?" he laughs. "I doubt they exist. I realize many people seem to believe in them, but I have never seen any.~~ "If thou must know, popular legend maintains that they inhabit the forest area, near the Emps. Supposedly, the Emps are able to speak with them." He shrugs. "Thou mayest look for them if that is thy wish, but I would not waste precious time, myself."
 4610. "The wounds have been healed."
 4611. "The years have not been as kind to me as they obviously have been to thee, milady."*
 4612. "Their camp is just outside of town. There are not too many of them left. I understand that Sasha's aunt, Margareta, is an amazing fortune teller. For a few gold coins, she can tell thee many things that may be very useful to thee."
 4613. "Their father's name was Kalideth. He suffered from the mage madness. His attack on me was unprovoked. For some reason he blamed the failure of magic upon my people. His own magics were still quite potent and I barely survived the encounter. I killed Kalideth in self-defense, but I did not want to kill him. I wish there to still be some magic left in this world and I mourned his passing as much as anyone."
 4614. "Their names were Battles and Leavell. Both of them treated me like proper gentlemen."
 4615. "Then I am nobody!"*
 4616. "Then I am truly sorry. I must charge what I must charge. We do not live in prosperous times."
 4617. "Then I cannot help thee, 
 4618. "Then I cannot let thee borrow the notebook!"
 4619. "Then I cannot trust thee enough to tell thee of my plans. Go away."
 4620. "Then I guess it is too late for I already regret coming here."*
 4621. "Then I have a mission for thee."
 4622. "Then I have no answers for thee."*
 4623. "Then I hope this game amuses thee, for it makes thy comrades sorely worried."*
 4624. "Then I must go this one myself," he says angrily. "'Tis no more than one friend would do for another... no more than Bollux did for me!"
 4625. "Then I really should return to my studies."
 4626. "Then I recommend thou dost search within my master's chambers for it. The pages contain words which may help my companion."
 4627. "Then I shall cooperate fully, 
 4628. "Then I shall give thee the benefit of the doubt for now. But know that I do what I must to protect our Guild."
 4629. "Then I shall rob someone else!" Sentri laughs aloud.
 4630. "Then I shall see thee at nine o'clock sharp!"
 4631. "Then I shall stay."
 4632. "Then I shall tell thee! I am a member of The Fellowship!"
 4633. "Then I shall wait here for one of virtue who would safeguard my well being, and help me to return to mine husband." She seems distanced as she turns away from you.*
 4634. "Then I suggest that thou lookest inside and talkest to me again."*
 4635. "Then again, the ships Owen builds will continue to sink. It would harm Minoc even more if it were to become known as the place where the "death ships" are made. A town that built a monument to an incompetent."
 4636. "Then away with thee!"*
 4637. "Then begone, for I have work to do!"*
 4638. "Then farewell, Avatar. Leave now. Thou wilt come back when thou dost realize it is thy destiny to help me."*
 4639. "Then get out of my sight! I do not wish to speak with thee!"
 4640. "Then go find it! Thou hast the key!"
 4641. "Then here is thy key. Be happy! Oh, one more thing. There is a rule which must be followed."
 4642. "Then here, thou must have some!" He tears a piece of bread off of one of several loaves he is carrying and stuffs it into your mouth. "There! Is it not the sweetest bread thou hast ever tasted? It is, is it not?!" You chew as fast as you can in order to answer him.
 4643. "Then if thou hast discovered the true force that killed my father, my vengeance against Kalideth would be unjust."
 4644. "Then if thou wouldst like to bet against Sprellic, thou mayest see Daphne, but I warn thee thou wilt be throwing thy money away!"
 4645. "Then if thou wouldst like to bet in favor of Sprellic, thou mayest see Ophelia, but I warn thee thou wilt be throwing thy money away!"
 4646. "Then it is good to see another member of our old sowing circle once again!"
 4647. "Then it is imperative that we find a way to bring him back! If nothing else, I owe him my gratitude."
 4648. "Then just play it!"
 4649. "Then leave our people to work it out for themselves."*
 4650. "Then let me give thee these." He holds up some stone chips. "They were found at the base of the statue. Thou wilt notice that they are stained red in some places. I believe it to be blood."
 4651. "Then let us be off. Now!"*
 4652. "Then mayest thou find more inexpensive training elsewhere."
 4653. "Then perhaps thou shouldst have another."
 4654. "Then perhaps thou shouldst try one."
 4655. "Then please browse if thou dost like."
 4656. "Then prove it. Talk to me."
 4657. "Then there is this murder, of course. We have temporarily closed the gates of the city and require a password to get in or out."
 4658. "Then they called me 'Wonder Boy'. For nearly a hundred years that was the nickname by which I was known. I was most grateful when they stopped doing that!"
 4659. "Then thou art free to take the rocking horse. It is thine!"
 4660. "Then thou art most welcome to The Fellowship. 
 4661. "Then thou canst not enter!"*
 4662. "Then thou had best speak with him! He is probably more to thy liking."*
 4663. "Then thou hadst best speak with Roberto! He is probably more thy type."*
 4664. "Then thou hadst best speak with one of them. They are probably more to thy liking!"*
 4665. "Then thou hadst better join me for one later. It will give thee the chance to catch up to me."
 4666. "Then thou must be a person of weak character, also."
 4667. "Then thou must be sure to come pick it up from me before Sprellic goes to the Duelling Area. I had best get busy if I am to have it finished in time. Please return to my shop in a few hours."*
 4668. "Then thou must be sure to come pick it up from me before thou dost go to the Duelling Area. It is the area outside my shop next to the Library of Scars. I had best get busy if I am to have it finished in time! Please return to my shop in a few hours."*
 4669. "Then thou must go elsewhere."
 4670. "Then thou must look elsewhere for that service."
 4671. "Then thou must see Batlin of Britain. He is the founder of The Fellowship."
 4672. "Then thou shalt be doomed to never finish thy quest. Art thou sure? I give thee one more chance. Dost thou want to help?"
 4673. "Then thou shalt never know the answers to the questions of life and death. An eye for an eye, my friend."*
 4674. "Then thou shouldst go immediately to see Batlin at the Fellowship Hall headquarters in Britain."
 4675. "Then thou shouldst go to see Batlin in Britain."
 4676. "Then we should have some before someone else does!"
 4677. "Then what are the answers?"
 4678. "Then what are you talking to me for?"*
 4679. "Then why didst thou mention it? Leave me alone!"
 4680. "Then why hast thou wasted thy time? Go away, fool!"*
 4681. "Then, one day, my wife was taken from me. I know not where, or by whom, save that they were evil men. Soon after, my sweet Marney became sick at heart and I feared for her health. I could not take time from my fishing to care for her, but I needed gold. So I made a deal with a man who was not to be trifled with. This was mine undoing, for when I failed to repay his loan, he came to me one night and slew me. I had not a chance to fight back or call for help." He falls silent.~~"But that was long before the fire that turned this whole island into the land of the dead."
 4682. "There another one!" he says, indicating the other man.
 4683. "There are fewer and fewer Silverleaf trees. Many are cut down often. Soon, no Silverleaf trees will be around for our homes."
 4684. "There are many beautiful plants in this area. I am working on learning about all of them."
 4685. "There are many exciting things to see in the forest. Not a day goes by when I do not see something interesting: a new type of bird, a beautiful butterfly, or, best of all -- a deer."
 4686. "There are many people in Moonglow. My father once told me that the town was much smaller during his time. In fact, he said that Moonglow used to be separate from the Lycaeum!~~"But, I digress. Thou didst ask about the people. I know most of the residents here. Dost thou want to know about the Lycaeum, the observatory, The Fellowship, the farmers, the trainer, or the tavern?"
 4687. "There are many pretty ladies on this island and they are in the habit of receiving flowers from the gentlemen they meet. It would cause a dreadful embarrassment if thou didst not have any!
 4688. "There are many rare and fine things to be bought here in my shop. Bargains to be had nowhere else in all of Britannia."
 4689. "There are many who live within the walls of the Hold. Sir Denton, the bartender at the Hallowed Dock, knows them all."
 4690. "There are many, many others like Sasha who have been led astray. For them, I see no future."
 4691. "There are merchants and laborers, as well as a few new folks."
 4692. "There are no two ways about it. The statue must be stopped. I am hereby cancelling the erection of the statue."
 4693. "There are piles of pumpkins at the north end of the field. I need them brought down near my farmhouse. If thou wilt help me by bringing the pumpkins to me, I will gladly pay thee for thy work. How does one gold coin for every pumpkin carried sound?"
 4694. "There are relics from early Britannia and even from the Three Ages of Darkness -- back when Britannia was known as Sosaria."
 4695. "There are several... more books lying about the house. I do not... know what they are about.  Adjhar read them."
 4696. "There are so many beautiful things to see in Britannia. Both animals and plants alike offer excitement to the observer."
 4697. "There are so many exciting things to investigate... tree flowers, for example, 
 4698. "There are those who claim that gargoyles take the venom which results in their becoming enhanced in combat and such. Now this may be just a myth, but the curiosity people feel is real enough."
 4699. "There are those who fear awareness for it illuminates their own limitations. There are those who despise change for the better because they have spent their whole lives teaching themselves to love the mediocrity with which they have surrounded themselves. These are the people who perceive our Fellowship as a threat."
 4700. "There are three games that thou canst play. The first is Virtue Roulette. The second is The Rat Race. The third is Triples. Wouldst thou like to hear any rules?"
 4701. "There are three other strangers in New Magincia. They arrived a few days before thee. Their ship was sunk and they barely made it here with their lives."
 4702. "There are three strangers on the island! They have been shipwrecked here! I have met them. Their leader's name is Robin."
 4703. "There are three strangers on this island that have washed ashore in a shipwreck. Perhaps thou shalt meet them."
 4704. "There at Skara Brae I saw a man who was called The Tortured One. I asked this dead man, pray tell, what is the answer to the question of Life and Death? He gave me no reply, and I asked him again. I beseeched him to impart some small parcel of wisdom upon me. What is the answer to the question of Life and Death?! He said nothing, but in his eyes... In his eyes I could see, Avatar, that he could not answer me for there was no answer to give. No answers to the question of Life and Death! It was then I understood. No meanings! No virtues! No values!!!... I commend thee, Avatar, for reaching that same liberating illumination!"*
 4705. "There be a lot of fine girls in our fair town! Or is it 'fair girls in our fine town'?" Chuckles shrugs his shoulders.
 4706. "There be one who knows what's what. He knows what be wrong with this town! Gargoyles! That is what be wrong. He hates 'em, 'e does."
 4707. "There have been a great number of babies born in Britannia in recent years, so Lord British established this nursery. It is nice that the noblemen and noblewomen have this luxury so that they may attend to their daily duties."
 4708. "There is a charming and mysterious stranger on the island named Robin. He says one day he may show me the world and buy me many fine things." Constance sighs. "He even gave me some lovely flowers."
 4709. "There is a gem nearby that can free me! It is a small blue stone. Take it, quickly, and use it to free me of this accursed mirror!" The large daemon seethes with pent up frustration.*
 4710. "There is a group of people who do not encourage my studies. We do not get along at all. I think they have something against healers which goes beyond simple distrust. Dost thou know whom I mean?"
 4711. "There is a man named Robin who used to come in here and cheat at the games. He had his two varlets named Battles and Leavell intimidate anyone who tried to stop him. One day my brothers came to visit and we ran Robin, Battles and Leavell all the way off the island! We have not seen them since!"
 4712. "There is a rival now -- The Fellowship. To know not if it is good or bad, but to know I do not follow it!"
 4713. "There is a thief in this town! Our merchant Morfin had some valuable silver serpent venom stolen from him. The culprit is still free. So be wary!"
 4714. "There is a thief in this town! Silver serpent venom was stolen from Morfin, the merchant who operates the slaughterhouse."
 4715. "There is a thief running free in Paws! He stole silver serpent venom from Morfin, owner of the slaughterhouse. No one knows who he is."
 4716. "There is a traveller visiting from Yew. He has seen many exciting things in Britannia. I enjoy listening to his many tales of adventure."
 4717. "There is a troublemaker and thief if I have ever seen one. He needs to think about leaving town -- quickly, if he knows what is best for him. There is one thing I like about him, though -- he hates the gargoyles more than anyone!"
 4718. "There is a voice in mine head. Some demon of some sort. It is always congratulating me on things. And then other times it scolds me for things. I -know- it is not my conscience. I -know- what -he- sounds like! This is... someone else."
 4719. "There is a widely known and long-standing tradition concerning the honor flag of the Library of Scars. It is said that taking the flag from the wall is a signal meaning that the person who takes the flag can beat anyone who studies at the school in a fight. It is also a grossly insulting way of saying that thou dost think the method of fighting a school teaches is inferior, which the Library of Scars most certainly is not!"
 4720. "There is active commerce here in Minoc sufficient to keep the Artist's Guild financially solvent. But in recent weeks I have come to fear we may not keep it going for very much longer. Unlike The Fellowship or Owen's monument, we do not have much political power. Now other events make our troubles seem less important."
 4721. "There is an inner voice that exists within each and every one of us. This voice is our companion and guide.~~"The deeper one's involvement with The Fellowship, the more often one is able to hear one's inner voice."
 4722. "There is good food at the pub! As for me, I like to eat on the floor of my room!"
 4723. "There is no question that Sprellic is the one who took the honor flag of our school. If he does not wish to fight the duels then he has only to return it."
 4724. "There is not enough room in your equipment for the contract."
 4725. "There is quite a demand for the venom of the silver serpent in certain areas, for instance."
 4726. "There must be something! Oh, I cannot think, the pain is so great!
 4727. "There once was a maid Ariana~ Who held the shrine so dear.~ She asked that her offspring do likewise~ And keep it so year after year.
 4728. "There one!" he says, pointing to a man.*
 4729. "There seems to be no one who needs such assistance. Perhaps, if I have overlooked anyone, thou couldst set him or her before me."*
 4730. "There used to be two training halls in Minoc but one of them burned down after being struck by lightning. Now we are both forced to share this one."
 4731. "There was a period shortly after my father died, just as I had inherited the shoppe, when business was poor. There was a danger that I would not be able to keep the shoppe open. But The Fellowship convinced me that I should join them. I proved my worthiness and The Fellowship helped me financially."
 4732. "There was a thief named Duncan who had stolen funds from the House of Games and The Baths. I believe he may have broken into the Fellowship Hall as well. Anyway, he was arrested. But one morning, when the guard brought the man his breakfast, he was gone! Everyone thought he had escaped until his body was found in the house where old Blacktooth lives. This was before Blacktooth lived there."
 4733. "There was one on this island, that much I know. Find it. Bring it to me and together, we shall break this mirror which binds me to that blasted mage.*
 4734. "There's no shame in it, milord," says Iolo, looking very serious.*
 4735. "There. It is done. Now take the blasted thing to Mordra. She will instruct thee in its use."
 4736. "These Fellowship members seem fixated upon their own personal gain and very little else," says Shamino.*
 4737. "These are glad tidings, for he misses thee so."*
 4738. "These are people who contribute to our theatre. They come from all walks of life and have little in common besides a love of fine theatre."
 4739. "These are the people I saw!"
 4740. "These days I remain in my position as Captain of the Guard. I am Lord British's personal bodyguard, and I am in charge of security at the castle. I do not have much time or use for adventuring now."
 4741. "These people are the hermits I spoke of before."
 4742. "These people still believe that any problem can be solved by hitting something or stabbing someone. They remind me of a more primitive but less complicated time. Perhaps that is why people live here-- to escape their modern problems."
 4743. "These questions are all hypothetical. Do not let them confuse or upset thee.~~"Question One: Thou art feeling depressed right now. Is it more likely because -~A: Thou hast disappointed a friend, or~B: A friend has disappointed thee?"
 4744. "These were not the voices of anyone I have ever known. But still these voices had a profound effect on me..."
 4745. "These? They are for the prisoner's cells, witless knave!"
 4746. "They are Fellowship members. They were just here to see about starting a branch in Vesper. I imagine we will allow it. I believe the couple have gone to Moonglow. They said they were on their way there to conduct a training session for the branch leader there. But I do know that they were going to stop at the Britannian Mining Company branch on the way out of town. I do not know why."
 4747. "They are a nuisance, are they not? I do believe that blackrock is the solution to the problem. I wish my mind had not lost me, or I could continue my work..."
 4748. "They are a popular local singing group. I am sure thou wilt like them, 
 4749. "They are all alike. They work in castles and have piles of gold and can have any woman they want! On the other hand, a humble merchant is the perfect man."
 4750. "They are always so full and ready for use. They are so good about keeping them filled and clean!"
 4751. "They are an extremely useful and productive group of citizens. Thou shouldst most certainly visit the Fellowship Headquarters here in Britain and speak with Batlin. The Fellowship has done many good deeds throughout Britannia, including feeding the poor, educating and helping those in need, and promoting general good will and peace."
 4752. "They are big mean ugly liontigers! Or is that tigerlions? They are ferocious and they want to eat us!"
 4753. "They are certainly not a recent invention here in Britannia! Potions are liquids that possess certain magical qualities which are used for all sorts of purposes, such as the treatment of injury and disease. I have a quantity of them for sale if thou art interested."
 4754. "They are cunning and two-faced. I am working on obtaining proof of this."
 4755. "They are indeed the best fish and chips in all of Britannia."
 4756. "They are lovely, are they not? Every day they seem to learn more and more. Most of the time they are a joy." Nanna whispers to you conspiratorially, "And other times I could happily throw them out with the bathwater!"
 4757. "They are perfectly adequate for those who feel that they still need them for whatever reason. But no one, not even thyself, thou must admit, Avatar, can fulfill them perfectly. Therefore they are a philosophy that is ultimately based upon failure. We have never claimed that our teachings are a substitute for the virtues. However, ours is a belief that is based upon success, not failure."
 4758. "They are the tastiest meats that thou canst buy. Do thyself a favor and try some."
 4759. "They are to build a monument to Owen for some reason or another. Owen and Elynor refuse to use anyone from the Guild to help build it! Rather rude of them, dost thou not think?"
 4760. "They are unusually aloof creatures of another dimension. Thou wilt think they are thy friends, but they could very well be spying on -thee- for someone else! They have no loyalties to good or evil -- all they care about is the acquisition of information -- how they acquire it is sometimes honorable, sometimes not."
 4761. "They brought thee here along their way to Britain."
 4762. "They brought thee here along their way to Buccaneer's Den."
 4763. "They brought thee here along their way to Jhelom."
 4764. "They brought thee here along their way to Minoc."
 4765. "They brought thee here along their way to Moonglow."
 4766. "They brought thee here along their way to Terfin."
 4767. "They brought thee here along their way to Vesper."
 4768. "They brought thee here along their way to the Fellowship meditation retreat near Serpent's Hold."
 4769. "They brought thee here and then returned to Buccaneer's Den."
 4770. "They brought thee to us as they were on their way here to Paws, but they have since left for Jhelom."
 4771. "They do not want anybody to find out about it. They said that bringing more mining equipment over here would just make people suspicious, so they told us to start by using these spoons!" Owings proudly holds up his spoon to show it to you. He smiles.
 4772. "They doth lead out the back way, yes? They must be the tracks of the murderer!"~~His eyes widen a bit more.~~"Or... murderers!"
 4773. "They friendly if we no hurt them."
 4774. "They have a doctrine which outlines their beliefs. They believe if one is faced with pain, then he has no choice but to go through it in order to be a 'better person'. I do not agree with this. No one should ever go through needless pain. But... they are entitled to their own opinions."
 4775. "They have come from all over Britannia to serve thine every wish! I, Glenno, have assured them that The Baths is the most prestigious establishment of its kind anywhere in the known world. It is probably the only establishment of its kind in the known world!"
 4776. "They have done immeasurable good for Minoc, helping to counter the disunity that can plague a town such as ours where so many people are fixated upon monetary gain."
 4777. "They have gone to Fellowship Headquarters in Britain. They were here delivering Fellowship funds. Their names are Elizabeth and Abraham."
 4778. "They have set up camp southeast of town. Near the sawmill. That is suspicious, dost thou not think?"
 4779. "They mainly populate the east part o' the Great Forest, way on the other side."
 4780. "They make me itch so I do not wear any."
 4781. "They marched to his tower, and now they roam all over the island, performing his bidding."*
 4782. "They might be anything from building a shelter for poor peasants to creating a new branch in a town without the benefit of a Fellowship Hall."
 4783. "They say if I join they will attempt to free mine husband. But it was they who unjustly accused him. I cannot trust them, but I fear I may have no choice."
 4784. "They seem to have taken over our lives. They seem to have taken over our country!"
 4785. "They tell me the shelter is only for members of The Fellowship. Unless I join soon, I shall be asked to leave. And I have nowhere else to go."
 4786. "They told me I'd be here for the rest of my life. I have no reason to doubt them either!"
 4787. "They usually travel together. They just arrived from our Meditation Retreat near Serpent's Hold and I believe they are somewhere on the island. Abraham told me I must keep working as interim branch leader until his return."
 4788. "They want the virginity test for a man who is getting married?!" Lasher lets out a long surprised laugh. "In all mine existence, I have never heard of such a thing!"
 4789. "They were from Buccaneer's Den. Most people that come here come because they are lost on their way to or from Buccaneer's Den."
 4790. "They were the two Fellowship officials that were here! They only stayed for a minute or two. I have no idea where they are now."
 4791. "They won't bother thee if thou dost not bother them."
 4792. "They work in the castle as well. Boots is my mother. Bennie is my father. They have been here for years. I was born in this castle and played in the nursery."
 4793. "They would be Katrina, the shepherd, and Constance, the water carrier."
 4794. "They would be Morfin, Andrew, Thurston, and Beverlea."
 4795. "They would be Russell, the shipwright; Henry, the peddler; and Sam, the flower man."
 4796. "They would rob us down to the last twig if I gave them the chance! I should be awarded a medal from Lord British himself the way I risk my very life and limb protecting this orchard. Why, I just caught another thief recently. His name was Weston."
 4797. "They've put me in here to rot, they have!"
 4798. "Thieves, the whole lot of 'em! Tryin' to take a person's hard-earned gold. Mayhaps they wouldn't need to take all of our money if they would go out and earn their own!"
 4799. "Thine answer shows thou art a person who instinctively feels unworthy of having friends. Thou must continuously buy their attentions by amusing them." Batlin frowns slightly.
 4800. "Thine answer shows thou art a person who instinctively sees friends as tools to be used for thine own gratification." Batlin frowns slightly.
 4801. "Thine arms are too full to carry the sextant!"~Gargan sneezes.
 4802. "Thine arms. Thy legs. Thy fists. This is what makes 'boxing'."
 4803. "Thine hands are too full to carry the key!"*
 4804. "Thine hands are too full to take the Orb!"
 4805. "Thine hands are too full to take the bill!"
 4806. "Thine hands are too full to take the bouquet!"
 4807. "Thine ignorance doth make me skittish,~"surely thou hast heard of wise Lord British."
 4808. "Thine only hope of leaving Britannia at the conclusion of thy quest is to use The Guardian's own vehicle for entering the land -- The Black Gate.
 4809. "Thine onus is abated and Britannia is free of Exodus' grasp once more. Thy deeds will long be rembered as the most courageous in the history of this land."*
 4810. "Thine unconvincing performance gave thy game away! Thou dost not have ten gold pieces!"
 4811. "Things have been very peaceful in New Magincia. There has been little trouble from outsiders lately."
 4812. "This Denton fellow is really long-winded."*
 4813. "This Time Lord told thee what? An hourglass! I have no blinking hourglass! Glassy wassy hoursplassy! Ha ha ha! Wait! An enchanted hourglass? That does ring a bell. Clang Clang Clang! Ha ha ha! Wait! I remember. I had an hourglass. I sold it. To a gypsy. Or was it an antique dealer? I think I might have sold it to a gypsy antique dealer in Britain. Or Paws. Somewhere on that side of the land. But if my memory serves me correctly, that hourglass used up its enchantment, which is why I sold it. I suppose if the ether is repaired, I could possibly re-enchant it. Bring it to me and we'll see what we can do. I know! We can play a rousing game of chess! But only if I can deal at all times. I do not trust thee."
 4814. "This basically means that individuals should strive to be worthy of that which they want in life. It is often misquoted as `thou dost receive what thou dost deserve,' but that tends to have negative connotations."
 4815. "This boy must be smitten something fierce by this maid. I suppose that I should go and investigate this further. If he is as sincere about this as thou dost say, then perhaps I will help the poor lad."
 4816. "This city is devoted to the art of combat. Not mere slavish military discipline, but pure violent confrontation. It is a place after mine own heart."
 4817. "This creature is not strictly speaking,... living. Thy best course of action would be to smash it to pieces" You hear a smile in Arcadion's voice.
 4818. "This is Lord British's favorite provisionary shop. He told me so himself. All sorts of famous adventurers pass through these doors. Why, just last week, we had the Avatar himself in this, my very own store!"
 4819. "This is a city of fighters and duels. If thou dost not like it the way it is, then leave. Duels are fought here for many reasons. I have mine own reasons for fighting them."
 4820. "This is a pleasant location. I like the privacy, which gives me a chance to study when I need to. The Brotherhood is across the road, and I am near a healer. Also, I have begun a study on the effects of dealing with death for undertakers. I am using Tiery as a case study."
 4821. "This is a special cage, made to fit the shape of a man. Mistress Mordra says that it will contain the Liche, Horance, once it has been lowered into his Well of Souls." His voice seems much softer than before.
 4822. "This is a town of fighters who pass their time fighting each other in bloody duels. It is no place for me. I should never have left Minoc!"
 4823. "This is an act, I tell thee! These people are not savages! They are Britannians!"*
 4824. "This is my workshop. I peruse my books and papers here. Occasionally, I invent things, such as this crystal ball."
 4825. "This is no time to sleep! Look alive!"
 4826. "This is not a job for a man. My wife should be home with the boy, not me. I should be out earning a living. That is what I ought to be doing!"
 4827. "This is really awful."*
 4828. "This is the only place in all of Britannia designed for the aid and care of the poor. It is hard work, but then one strives to be worthy of that which we wish to receive."
 4829. "This is the rocking horse that once belonged to a little girl from Britain named Diane. She grew to be one of the finest equestriennes to ever sit upon a horse. I could let thee have this rare and unusual piece for twelve gold. Dost thou wish to buy it?"
 4830. "This is thy choice to make. Apparently thou hast need to make this sword function, but if the daemon is thy only recourse, I pity thee. For as surely as Arcadion will be bound within the sword, thou wilt be bound to possess it. I can tell thee no more."
 4831. "This is truly boring. Let us get some food -- I am hungry!"*
 4832. "This label has been implemented by human entities to name manifestations from the Xorinite dimension since the time when this dimension was discovered by Xorinite manifestations. Another common name is 'Will-o-the-wisp'.~~ "The preceding sample of information was provided without charge. Usually there is a fee for information."
 4833. "This man they call Hook has the way of the killer about him. Thou canst see it in his eyes. I would be extremely careful if I were to run afoul of him."
 4834. "This matter is now settled. But tell that worm Sprellic from me that he had better keep his hands off of other people's property in the future."
 4835. "This matter is now settled. But tell that worm Sprellic from me that he had better keep his hands off of other people's property in the future."*
 4836. "This meal is usually whatever meat or game or fish Lord British requests, accompanied by several additional courses and a fine dessert."
 4837. "This mine is run by the Britannian Mining Company. It is inside what was once the dungeon Covetous. They mine for iron ore, lead and other minerals with highly trained miners and special mining machinery."
 4838. "This noise over Owen's monument, for instance. People ought to tend to their own business and let others handle their own, foolish or not."
 4839. "This outer defense can be conquered by using special helmets which cover your ears. The helmets must be made from a rare mineral called 'Caddellite'. It is present in meteors. Seek out Brion, at the Observatory near the Lycaeum. He can give thee more advice on finding this mineral.~~"The inner defense will most likely involve The Guardian himself. Do not listen to what he might tell thee."
 4840. "This place is called the Wayfarer's Inn. It has a long and substantial history in Britain. If thy grandparents ever came to town this is probably where they stayed."
 4841. "This place is full of machinery that is very dangerous if thou dost not know what thou art doing. Thou dost not wish to see what one of those digging contraptions can do to a man if he gets too close!"
 4842. "This place is horrible. Wouldst thou be so kind as to take me to mine husband, Trent? He has a tendency to worry about me."
 4843. "This place looks quite well-off."*
 4844. "This prisoner is from Paws! I bloody knew it! To his credit he was in town nearly an entire day before he stole something. For a citizen of Paws that is as honest as they come!"*
 4845. "This puts me in mind of a story. Wouldst thou like to hear it?"
 4846. "This question tells is that thou art an overly aggressive person. Thou dost need to stop trying to solve all of thy problems through violence." Batlin strokes his chin thoughtfully.
 4847. "This question tells us that thou art an overly defensive person. Thou dost need to stop assuming that the world around thee exists only to bring thee potential harm." Batlin strokes his chin thoughtfully.
 4848. "This represents one of the moons that orbit Britannia." He hands the model to you. Taking it, you quickly realize that it is made up entirely of green cheese.~~"I carved it myself," he says as you return it to him.
 4849. "This same wave of amnesia struck me every time I tried to approach the tetrahedron. I do not know what sort of foul magic this is."
 4850. "This seemed to be an... appropriate place to start up a branch. There are many good citizens here in Moonglow."
 4851. "This should compensate thee for thy trouble." He hands you ten gold pieces.
 4852. "This solid brass bookstand has matching, overhanging candleholder for late-night exploration in literature. I invented it myself."
 4853. "This stranger ordered one of every kind of food and drink on the menu. So if he ever wanted anything, it would be right there to eat. I was cooking for hours. But then it got worse. He went to bed."
 4854. "This tenet illustrates that, as people, we are all the same, and that neither hatred nor fear of one another is productive. In fact, it is destructive."
 4855. "This town is a rough place. A fine place for fighting men and women to live. Perhaps thou hast seen our local sport?"
 4856. "This town would have been ruined if I had allowed that monument to be built, so I immediately forbade it, of course."
 4857. "This used to be a pleasant town," she looks around, apparently checking if anyone is near, "'til the gargoyles became so unruly. Now most of us have to spend far too much time wondering when the gargoyles will decide they want to kill us."
 4858. "This was the voice of reason within mine own mind which sought to guide my life in its proper direction. The Fellowship taught me how to trust this voice and heed what it says. And thou canst see the results in mine own life! I have mastered my craft and advanced the techniques of ship-building through the methods I have devised."
 4859. "This whole ceremony and everyone in it doth give me the willies!"*
 4860. "This," he says, holding a solid-gold sheet shaped like a maple leaf, "I purchased at an auction for only half of its value."
 4861. "This," he says, presenting a collection of crystals that seem to be attached in some indeterminable fashion, "is an orrery viewer. It permits one to see mine orrery here from anywhere in Britannia."~~He seems thoughtful.~~"I know thou cannot stay around here to see the alignment.
